id,id2,distritos,validos,CDU_CSU,SPD,AfD,FDP,LINKE,GRÜNE,OTROS,CDU_CSU_porc,SPD_porc,AfD_porc,FDP_porc,LINKE_porc,GRÜNE_porc,OTROS_porc,primero,primer.partido,segundo,segundo.partido
171,6,Marburg,128002,50683,55982,0,2229,6746,7595,4767,39.595475070702015,43.73525413665412,0,1.741379040952485,5.270230152653864,5.933501039046265,3.7241605599912497,SPD,43.73525413665412,CDU_CSU,39.595475070702015
172,6,Lahn-Dill,142835,68666,49213,0,3033,6603,8647,6673,48.07365141596948,34.45444043826793,0,2.123429131515385,4.6228165365631675,6.0538383449434665,4.671824132740575,CDU_CSU,48.07365141596948,SPD,34.45444043826793
173,6,Gießen,152302,67587,54028,0,4543,7802,11186,7156,44.37696156320994,35.474255098422866,0,2.9828892594975773,5.1227167075941225,7.344617930165066,4.698559441110425,CDU_CSU,44.37696156320994,SPD,35.474255098422866
174,6,Fulda,149596,87263,37352,0,3605,6869,8125,6382,58.33244204390492,24.968582047648333,0,2.4098237920800023,4.5917003128425895,5.4312949544105456,4.266156849113613,CDU_CSU,58.33244204390492,SPD,24.968582047648333
175,6,Main-Kinzig - Wetterau II - Schotten,126773,61911,41061,0,2963,6739,6815,7284,48.836108635119466,32.389388907732716,0,2.337248467733666,5.315800683110758,5.3757503569372025,5.745702949366191,CDU_CSU,48.836108635119466,SPD,32.389388907732716
176,6,Hochtaunus,136975,66785,38435,0,4866,5482,10064,11343,48.75707245847782,28.059864938857455,0,3.5524730790290198,4.002190180689906,7.347326154407739,8.281073188538054,CDU_CSU,48.75707245847782,SPD,28.059864938857455
177,6,Wetterau I,127770,60118,40805,0,3527,6174,9497,7649,47.05173358378336,31.936291774281912,0,2.7604288956719105,4.8321202160131485,7.43288721922204,5.986538311027627,CDU_CSU,47.05173358378336,SPD,31.936291774281912
178,6,Rheingau-Taunus - Limburg,162032,84489,47152,0,3726,6300,9119,11246,52.1434037720944,29.100424607484943,0,2.2995457687370395,3.888120865014318,5.6279006615977085,6.9406043250715905,CDU_CSU,52.1434037720944,SPD,29.100424607484943
179,6,Wiesbaden,129630,56466,45311,0,3296,6097,9784,8676,43.55936125896783,34.95410013114248,0,2.542621306796266,4.703386561752681,7.547635578184063,6.6928951631566775,CDU_CSU,43.55936125896783,SPD,34.95410013114248
180,6,Hanau,124101,54920,45184,0,3053,7069,7217,6658,44.25427675844675,36.409053915762165,0,2.460092988775272,5.696166831854699,5.815424533243084,5.364984971918035,CDU_CSU,44.25427675844675,SPD,36.409053915762165
181,6,Main-Taunus,151067,79353,40927,0,6472,6355,12453,5507,52.52834834874592,27.091952577333235,0,4.284191782454143,4.206742703568615,8.243362216764746,3.645402371133338,CDU_CSU,52.52834834874592,SPD,27.091952577333235
182,6,Frankfurt am Main I,130519,52427,43124,0,4125,10280,12875,7688,40.16809813130655,33.04040024823972,0,3.1604593967161874,7.876247902604218,9.86446417762931,5.890330143504011,CDU_CSU,40.16809813130655,SPD,33.04040024823972
183,6,Frankfurt am Main II,156977,57004,47854,0,5434,9547,21184,15954,36.313600081540606,30.48472069156628,0,3.461653618045956,6.081782681539334,13.49497060078865,10.163272326519172,CDU_CSU,36.313600081540606,SPD,30.48472069156628
184,6,Groß-Gerau,123304,52087,46942,0,2489,7645,9502,4639,42.2427496269383,38.070135599818336,0,2.0185882047622137,6.200123272562123,7.7061571400765585,3.7622461558424707,CDU_CSU,42.2427496269383,SPD,38.070135599818336
185,6,Offenbach,153603,69930,47984,0,4376,9479,12548,9286,45.52645456143435,31.238973197138076,0,2.8489026907026553,6.171103428969486,8.169111280378639,6.045454841376796,CDU_CSU,45.52645456143435,SPD,31.238973197138076
186,6,Darmstadt,176597,63397,65820,0,4306,9111,20704,13259,35.89925083665068,37.27130132448456,0,2.4383200167613266,5.1592042899936015,11.723868468886787,7.508055063223044,SPD,37.27130132448456,CDU_CSU,35.89925083665068
187,6,Odenwald,171250,80323,57586,0,4581,8621,11854,8285,46.903941605839414,33.62686131386861,0,2.6750364963503652,5.034160583941605,6.9220437956204375,4.837956204379562,CDU_CSU,46.903941605839414,SPD,33.62686131386861
188,6,Bergstraße,145129,70131,46099,0,2795,5730,8222,12152,48.32321589758077,31.76415464862295,0,1.925872844159334,3.948211591067258,5.665304659992145,8.373240358577542,CDU_CSU,48.32321589758077,SPD,31.76415464862295
198,7,Neuwied,170289,79785,63453,0,3906,7655,6779,8711,46.85270334548914,37.26194880467911,0,2.293747687754347,4.495299167885183,3.9808795635654683,5.115421430626758,CDU_CSU,46.85270334548914,SPD,37.26194880467911
199,7,Ahrweiler,139491,77379,39071,0,3313,6221,7813,5694,55.47239606856357,28.009692381587342,0,2.37506362417647,4.459785936010208,5.601078205762379,4.081983783900037,CDU_CSU,55.47239606856357,SPD,28.009692381587342
200,7,Koblenz,139695,67046,43094,0,3772,6901,11184,7698,47.99455957621962,30.848634525215644,0,2.7001682236300515,4.940047961630696,8.006013099967788,5.510576613336196,CDU_CSU,47.99455957621962,SPD,30.848634525215644
201,7,Mosel/Rhein-Hunsrück,126151,67658,35146,0,3990,5647,5083,8627,53.63255146610015,27.860262701048743,0,3.162876235622389,4.4763814793382535,4.0292982219720805,6.838629895918384,CDU_CSU,53.63255146610015,SPD,27.860262701048743
202,7,Kreuznach,128890,53324,48521,0,3767,6688,5733,10857,41.37171231282489,37.64527892000931,0,2.9226472185584607,5.188920785165645,4.447978896733649,8.423461866708045,CDU_CSU,41.37171231282489,SPD,37.64527892000931
203,7,Bitburg,116592,65252,30613,0,3807,3867,5775,7278,55.96610402085906,26.2565184575271,0,3.265232606010704,3.3166941128036225,4.953170028818444,6.2422807739810615,CDU_CSU,55.96610402085906,SPD,26.2565184575271
204,7,Trier,137813,67281,42879,0,2656,7687,9555,7755,48.82050314556682,31.113900720541604,0,1.9272492435401596,5.57784824363449,6.933308178473729,5.6271904682431995,CDU_CSU,48.82050314556682,SPD,31.113900720541604
205,7,Montabaur,151773,74887,47097,0,3714,7217,9014,9844,49.341450719166126,31.031211084975592,0,2.447075566800419,4.75512772363991,5.939132783828481,6.486002121589479,CDU_CSU,49.341450719166126,SPD,31.031211084975592
206,7,Mainz,192493,77285,67169,0,9633,8359,19339,10708,40.14951193030396,34.89425589501956,0,5.004337820076574,4.342495571267527,10.046599097110025,5.562799686222356,CDU_CSU,40.14951193030396,SPD,34.89425589501956
207,7,Worms,145975,61337,53948,0,3652,5359,8111,13568,42.01883884226751,36.95701318718959,0,2.501798253125535,3.671176571330707,5.556430895701318,9.29474225038534,CDU_CSU,42.01883884226751,SPD,36.95701318718959
208,7,Ludwigshafen/Frankenthal,151762,65746,54003,0,3773,7476,7247,13517,43.32178015577022,35.584006536550646,0,2.486129597659493,4.926134341930127,4.7752401787008605,8.906709189388648,CDU_CSU,43.32178015577022,SPD,35.584006536550646
209,7,Neustadt - Speyer,161570,77345,46217,0,4355,7244,13054,13355,47.87089187349137,28.604939035712075,0,2.6954261310886922,4.4835056012873675,8.079470198675496,8.265767159745002,CDU_CSU,47.87089187349137,SPD,28.604939035712075
210,7,Kaiserslautern,158986,59086,61253,0,3584,11813,8446,14804,37.16427861572717,38.52729171121986,0,2.2542865409532915,7.430213981105255,5.312417445561245,9.311511705433183,SPD,38.52729171121986,CDU_CSU,37.16427861572717
211,7,Pirmasens,124668,57201,40180,0,3446,7486,5059,11296,45.882664356530945,32.2296018224404,0,2.7641415599833157,6.004748612314307,4.057977989540219,9.06086565919081,CDU_CSU,45.882664356530945,SPD,32.2296018224404
212,7,Südpfalz,155116,75748,43385,0,6217,6308,11064,12394,48.83313133396941,27.96939064957838,0,4.007968230227701,4.066634002939735,7.132726475669822,7.990149307614947,CDU_CSU,48.83313133396941,SPD,27.96939064957838
258,8,Stuttgart I,151248,63465,25050,0,3894,5824,41522,11493,41.96088543319581,16.562202475404632,0,2.574579498571882,3.850629429810642,27.45292499735534,7.598778165661694,CDU_CSU,41.96088543319581,GRÜNE,27.45292499735534
259,8,Stuttgart II,132835,58222,34690,0,3594,6633,18505,11191,43.83031580532239,26.115105205706328,0,2.7056122256935295,4.993412880641397,13.930816426393648,8.424737456242708,CDU_CSU,43.83031580532239,SPD,26.115105205706328
260,8,Böblingen,188749,102408,44676,0,6501,7621,17750,9793,54.25618148970326,23.669529374990066,0,3.4442566583134218,4.037637285495553,9.404023332573948,5.188371858923755,CDU_CSU,54.25618148970326,SPD,23.669529374990066
261,8,Esslingen,128425,65825,32379,0,2474,4788,14236,8723,51.255596651742266,25.212380766984623,0,1.9264161962234767,3.728246058010512,11.085069106482383,6.792291220556745,CDU_CSU,51.255596651742266,SPD,25.212380766984623
262,8,Nürtingen,158373,80710,40013,0,3997,5205,15685,12763,50.96196952763413,25.26503886394777,0,2.523788777127414,3.286545055028319,9.90383461827458,8.058823157987788,CDU_CSU,50.96196952763413,SPD,25.26503886394777
263,8,Göppingen,130711,64095,31646,0,4393,4710,14010,11857,49.03565881983919,24.21066321885687,0,3.3608495076925435,3.603369265019776,10.718302208689398,9.071156979902227,CDU_CSU,49.03565881983919,SPD,24.21066321885687
264,8,Waiblingen,169399,87082,38908,0,6354,6211,17838,13006,51.40644277711203,22.96825837224541,0,3.7509076204700147,3.666491537730447,10.5301684189399,7.6777312735022045,CDU_CSU,51.40644277711203,SPD,22.96825837224541
265,8,Ludwigsburg,160561,80935,33977,0,5126,7739,21666,11118,50.4076332359664,21.1614277439727,0,3.192556100173766,4.81997496278673,13.493936883801172,6.9244710732992445,CDU_CSU,50.4076332359664,SPD,21.1614277439727
266,8,Neckar-Zaber,174280,92693,45962,0,5404,7697,16474,6050,53.18625200826257,26.372504016525134,0,3.1007574018820288,4.416456277254992,9.452605003442736,3.4714252926325453,CDU_CSU,53.18625200826257,SPD,26.372504016525134
267,8,Heilbronn,170887,87777,46231,0,6178,7554,12771,10376,51.36552224569453,27.053550006729594,0,3.6152545249199766,4.420464985633781,7.473359588500003,6.071848648522122,CDU_CSU,51.36552224569453,SPD,27.053550006729594
268,8,Schwäbisch Hall - Hohenlohe,155765,81427,35728,0,6128,6626,15569,10287,52.27554328636086,22.93711681058004,0,3.9341315443135496,4.253843931563573,9.995185054408886,6.604179372773087,CDU_CSU,52.27554328636086,SPD,22.93711681058004
269,8,Backnang - Schwäbisch Gmünd,127787,70748,31673,0,3541,5079,10439,6307,55.364004163177796,24.785776330925682,0,2.771017396135757,3.9745827040309267,8.169062580700698,4.93555682502915,CDU_CSU,55.364004163177796,SPD,24.785776330925682
270,8,Aalen - Heidenheim,160110,92293,39464,0,2857,7929,12402,5165,57.643495097120734,24.648054462556992,0,1.784398226219474,4.952220348510399,7.7459246767847105,3.2259071888076947,CDU_CSU,57.643495097120734,SPD,24.648054462556992
271,8,Karlsruhe-Stadt,148111,58452,43866,0,4714,7254,20337,13488,39.46499584770881,29.616976456846555,0,3.1827480740795755,4.897678092781765,13.730918027695443,9.106683500887849,CDU_CSU,39.46499584770881,SPD,29.616976456846555
272,8,Karlsruhe-Land,157255,83848,40735,0,4490,5896,12298,9988,53.31976725700296,25.90378684302566,0,2.855235127658898,3.7493243458077647,7.820419064576643,6.351467361928079,CDU_CSU,53.31976725700296,SPD,25.90378684302566
273,8,Rastatt,145646,77850,33482,0,4527,5073,12233,12481,53.45151943754034,22.988616233882155,0,3.108221303708993,3.483102865852821,8.399132142317674,8.569408016698022,CDU_CSU,53.45151943754034,SPD,22.988616233882155
274,8,Heidelberg,166319,68061,50850,0,5180,6892,20392,14944,40.92196321526705,30.5737768986105,0,3.1144968404090934,4.1438440587064616,12.26077597869155,8.985143008315346,CDU_CSU,40.92196321526705,SPD,30.5737768986105
275,8,Mannheim,135167,53819,43736,0,3772,8951,16544,8345,39.81667122892422,32.35701021699084,0,2.7906219713391582,6.622178490311985,12.239673884897941,6.173844207535863,CDU_CSU,39.81667122892422,SPD,32.35701021699084
276,8,Odenwald - Tauber,153285,90624,32696,0,2807,5158,9019,12981,59.12124474018984,21.330201911472095,0,1.8312294092703134,3.3649737417229346,5.8838112013569495,8.468538995987867,CDU_CSU,59.12124474018984,SPD,21.330201911472095
277,8,Rhein-Neckar,145554,72271,37724,0,3709,5824,12031,13995,49.65236269700592,25.91752888962172,0,2.548195171551452,4.001264135647252,8.265660854390811,9.614988251782844,CDU_CSU,49.65236269700592,SPD,25.91752888962172
278,8,Bruchsal - Schwetzingen,142639,73944,35252,0,3966,5345,9678,14454,51.839959618337204,24.714138489473424,0,2.780445740645966,3.7472220080062257,6.784960634889477,10.133273508647706,CDU_CSU,51.839959618337204,SPD,24.714138489473424
279,8,Pforzheim,157197,77737,36059,0,9064,6435,12539,15363,49.45196155142909,22.938732927473172,0,5.766013346310681,4.093589572320083,7.976615329809094,9.773087272657875,CDU_CSU,49.45196155142909,SPD,22.938732927473172
280,8,Calw,142709,83514,28892,0,4072,6094,10036,10101,58.520485743716236,20.245394474069613,0,2.853358933213743,4.270228226671058,7.032492694924637,7.078039927404718,CDU_CSU,58.520485743716236,SPD,20.245394474069613
281,8,Freiburg,166534,58106,50004,0,3182,8083,34762,12397,34.89137353333253,30.026300935544693,0,1.910720933863355,4.853663516158862,20.873815557183516,7.444125523917037,CDU_CSU,34.89137353333253,SPD,30.026300935544693
282,8,Lörrach - Müllheim,162043,81205,39902,0,3856,6305,19468,11307,50.11324154699679,24.624328110439823,0,2.3796152873002843,3.8909425276006986,12.014095024160254,6.977777503502157,CDU_CSU,50.11324154699679,SPD,24.624328110439823
283,8,Emmendingen - Lahr,150615,78797,39772,0,2742,7002,17368,4934,52.31683431265146,26.406400424924474,0,1.820535803206852,4.648939348670451,11.53138797596521,3.275902134581549,CDU_CSU,52.31683431265146,SPD,26.406400424924474
284,8,Offenburg,142873,80083,28862,0,3063,6083,14111,10671,56.0518782415152,20.201157671498464,0,2.1438620313145242,4.257627403358227,9.876603696989635,7.4688709553239585,CDU_CSU,56.0518782415152,SPD,20.201157671498464
285,8,Rottweil - Tuttlingen,140930,81517,25044,0,4714,5290,10546,13819,57.84219115873128,17.770524373802594,0,3.344923011424111,3.753636557156035,7.483147661959838,9.805577236926133,CDU_CSU,57.84219115873128,SPD,17.770524373802594
286,8,Schwarzwald-Baar,117366,66505,22211,0,2946,4144,8984,12576,56.664621781435855,18.92456077569313,0,2.5100966208271562,3.5308351652096857,7.654687047356133,10.715198609478042,CDU_CSU,56.664621781435855,SPD,18.92456077569313
287,8,Konstanz,145650,75524,27956,0,5476,5980,19322,11392,51.85307243391692,19.193958118777893,0,3.7596979059388946,4.1057329213868865,13.266048746996223,7.821489872983179,CDU_CSU,51.85307243391692,SPD,19.193958118777893
288,8,Waldshut,126441,65009,35359,0,4184,5613,12768,3508,51.414493716436915,27.964821537317803,0,3.309053234314819,4.439224618596816,10.097990367048663,2.7744165262849867,CDU_CSU,51.414493716436915,SPD,27.964821537317803
289,8,Reutlingen,148131,76870,29859,0,5665,5966,18399,11372,51.8932566444566,20.157158191060613,0,3.824317664769697,4.027516184998413,12.420762703282904,7.676988611431773,CDU_CSU,51.8932566444566,SPD,20.157158191060613
290,8,Tübingen,147979,69354,30160,0,3358,9589,24477,11041,46.86746092350942,20.381270315382586,0,2.269240905804202,6.479973509754762,16.54086052750728,7.461193818041749,CDU_CSU,46.86746092350942,SPD,20.381270315382586
291,8,Ulm,165046,85984,39321,0,4371,6012,16041,13317,52.096991141863484,23.824267173999974,0,2.6483525804927113,3.6426208450977304,9.719108612144494,8.068659646401608,CDU_CSU,52.096991141863484,SPD,23.824267173999974
292,8,Biberach,119587,70540,23786,0,2567,4013,10754,7927,58.98634466957111,19.890121835985518,0,2.1465543913636096,3.3557159222992468,8.99261625427513,6.62864692650539,CDU_CSU,58.98634466957111,SPD,19.890121835985518
293,8,Bodensee,126766,68333,26105,0,4955,5749,14224,7400,53.90483252607166,20.59306123092943,0,3.9087768013505197,4.5351277156335295,11.220674313301673,5.837527412713188,CDU_CSU,53.90483252607166,SPD,20.59306123092943
294,8,Ravensburg,134247,69312,26909,0,3320,4424,18298,11984,51.63020402690562,20.044395777931722,0,2.4730534015657706,3.2954181471466772,13.630099741521226,8.926828904928975,CDU_CSU,51.63020402690562,SPD,20.044395777931722
295,8,Zollernalb - Sigmaringen,130191,78966,23684,0,3069,5460,10802,8210,60.653962255455454,18.19173368358796,0,2.3573058045487016,4.193838283752333,8.29704050203163,6.306119470623929,CDU_CSU,60.653962255455454,SPD,18.19173368358796
213,9,Altötting,110861,72915,15921,0,2293,2832,6030,10870,65.77155176301855,14.36122712225219,0,2.0683558690612567,2.5545502927088877,5.439243737653458,9.805071215305652,CDU_CSU,65.77155176301855,SPD,14.36122712225219
214,9,Erding - Ebersberg,142543,78991,27233,0,3125,3712,11377,18105,55.41555881383161,19.105112141599374,0,2.1923209136892026,2.6041264741165824,7.981451211213458,12.701430445549763,CDU_CSU,55.41555881383161,SPD,19.105112141599374
215,9,Freising,154442,81729,27165,0,3854,4440,18169,19085,52.91889511920333,17.589127309928646,0,2.495435179549604,2.874865645355538,11.764286916771345,12.357389829191542,CDU_CSU,52.91889511920333,SPD,17.589127309928646
216,9,Fürstenfeldbruck,187040,103904,37575,0,4196,5096,14515,21754,55.551753635585975,20.089285714285715,0,2.2433704020530367,2.7245508982035926,7.760372112917023,11.630667236954661,CDU_CSU,55.551753635585975,SPD,20.089285714285715
217,9,Ingolstadt,173332,106668,28561,0,3471,6755,11340,16537,61.5397041515704,16.47762675097501,0,2.002515403964646,3.897145362656636,6.542358018138601,9.540650312694714,CDU_CSU,61.5397041515704,SPD,16.47762675097501
218,9,München-Nord,154757,66930,48625,0,5749,5722,15962,11769,43.2484475661844,31.42022654871831,0,3.7148561939039912,3.6974094871314382,10.314234574203429,7.604825629858423,CDU_CSU,43.2484475661844,SPD,31.42022654871831
219,9,München-Ost,167440,74745,48051,0,6920,5713,17100,14911,44.63987099856665,28.697443860487336,0,4.13282369804109,3.4119684663162926,10.212613473483039,8.90527950310559,CDU_CSU,44.63987099856665,SPD,28.697443860487336
220,9,München-Süd,153171,66513,43571,0,4650,6027,17407,15003,43.42401629551286,28.44598520607687,0,3.0358227079538556,3.9348179485672876,11.364422769323175,9.794935072565956,CDU_CSU,43.42401629551286,SPD,28.44598520607687
221,9,München-West/Mitte,173019,73661,49419,0,6984,7135,22743,13077,42.57393696646033,28.562759003346454,0,4.03655089903421,4.123824551060866,13.144799126107538,7.558129453990602,CDU_CSU,42.57393696646033,SPD,28.562759003346454
222,9,München-Land,190872,100176,38786,0,7429,3996,21279,19206,52.48333962026908,20.32042415859843,0,3.8921371390251056,2.093549603923048,11.148308814283919,10.062240663900415,CDU_CSU,52.48333962026908,SPD,20.32042415859843
223,9,Rosenheim,161622,93964,20229,0,4272,3932,15125,24100,58.13812476024304,12.51624160077217,0,2.643204514236923,2.4328371137592653,9.358255683013452,14.911336327975153,CDU_CSU,58.13812476024304,OTROS,14.911336327975153
224,9,Starnberg,180104,97383,31678,0,13381,5041,16031,16590,54.0704259761027,17.588726513569938,0,7.429596233287433,2.798938391151779,8.900968329409674,9.21134455647848,CDU_CSU,54.0704259761027,SPD,17.588726513569938
225,9,Traunstein,139912,87598,24570,0,3313,4117,11973,8341,62.609354451369434,17.561038366973527,0,2.3679169763851564,2.9425638973068784,8.557521870890273,5.961604437074733,CDU_CSU,62.609354451369434,SPD,17.561038366973527
226,9,Weilheim,182216,104236,30019,0,5325,5321,15559,21756,57.20463625587215,16.47440400403916,0,2.9223558853229132,2.920160688413751,8.538767177415814,11.939675988936207,CDU_CSU,57.20463625587215,SPD,16.47440400403916
227,9,Deggendorf,93098,57145,14779,0,1950,2802,4187,12235,61.381554920621284,15.874669702893726,0,2.0945670154031237,3.0097316805946424,4.497411329996348,13.142065350490881,CDU_CSU,61.381554920621284,SPD,15.874669702893726
228,9,Landshut,169996,98703,27537,0,5147,4920,14085,19604,58.06195439892703,16.198616438033834,0,3.0277182992541,2.894185745546954,8.285489070331066,11.53203604790701,CDU_CSU,58.06195439892703,SPD,16.198616438033834
229,9,Passau,116111,69428,22845,0,0,3763,5956,0,59.79450698038945,19.67513844510856,0,0,3.240864345324732,5.129574286673959,0,CDU_CSU,59.79450698038945,SPD,19.67513844510856
230,9,Rottal-Inn,102641,62748,16619,0,2070,2668,4773,13763,61.13346518447794,16.19138550871484,0,2.016737950721447,2.59935113648542,4.650188521156263,13.408871698444091,CDU_CSU,61.13346518447794,SPD,16.19138550871484
231,9,Straubing,110370,67579,19400,0,2596,2757,3582,14456,61.229500770136816,17.57724019208118,0,2.3520884298269458,2.497961402555042,3.2454471323729273,13.097762073027091,CDU_CSU,61.229500770136816,SPD,17.57724019208118
232,9,Amberg,149479,87248,31253,0,3148,4909,7365,15556,58.3680650793757,20.907953625592892,0,2.1059814422092735,3.2840733480957196,4.927113507583005,10.406812997143412,CDU_CSU,58.3680650793757,SPD,20.907953625592892
233,9,Regensburg,170560,82648,37541,0,6830,5839,14202,23500,48.45684803001876,22.01043621013133,0,4.004455909943714,3.4234287054409007,8.326688555347092,13.7781425891182,CDU_CSU,48.45684803001876,SPD,22.01043621013133
234,9,Schwandorf,140117,80840,34716,0,2430,3820,4516,13795,57.6946409072418,24.776436834930806,0,1.7342649357322808,2.726293026542104,3.2230207612209796,9.845343534332022,CDU_CSU,57.6946409072418,SPD,24.776436834930806
235,9,Weiden,117789,64930,25881,0,1735,3117,4531,17595,55.12399290256306,21.972340371341975,0,1.4729728582465256,2.646257290578917,3.8467089456570647,14.93772763161246,CDU_CSU,55.12399290256306,SPD,21.972340371341975
236,9,Bamberg,125874,65723,28794,0,4252,4365,10283,12457,52.21332443554666,22.87525620858954,0,3.3779811557589334,3.4677534677534676,8.169280391502614,9.896404340848786,CDU_CSU,52.21332443554666,SPD,22.87525620858954
237,9,Bayreuth,114472,63936,29344,0,3133,3246,7189,7624,55.85295967572856,25.634216227549096,0,2.7369138304563565,2.835627926479838,6.280138374449646,6.660143965336501,CDU_CSU,55.85295967572856,SPD,25.634216227549096
238,9,Coburg,110393,55309,35785,0,1835,3681,4274,9509,50.10190863551131,32.416004637975234,0,1.662243077006694,3.3344505539300497,3.8716222948918864,8.613770800684826,CDU_CSU,50.10190863551131,SPD,32.416004637975234
239,9,Hof,117749,64888,33731,0,1527,5264,6449,5890,55.107049741399074,28.646527783675445,0,1.2968263000110403,4.470526288970607,5.476904262456581,5.002165623487248,CDU_CSU,55.107049741399074,SPD,28.646527783675445
240,9,Kulmbach,121082,68903,27587,0,1996,3616,4845,14135,56.9060636593383,22.783733337738063,0,1.648469632150113,2.9864059067408864,4.001420524933516,11.673906939099123,CDU_CSU,56.9060636593383,SPD,22.783733337738063
241,9,Ansbach,164872,87922,38331,0,7454,6202,9665,15298,53.32742976369548,23.24894463583871,0,4.521083021980688,3.761706050754525,5.862123344170023,9.27871318356058,CDU_CSU,53.32742976369548,SPD,23.24894463583871
242,9,Erlangen,134323,65151,35377,0,2990,5611,11980,13214,48.5032347401413,26.33726167521571,0,2.2259776806652622,4.1772444034156475,8.918800205474863,9.837481295087215,CDU_CSU,48.5032347401413,SPD,26.33726167521571
243,9,Fürth,176841,86997,47936,0,3239,7524,14595,16550,49.19503961185472,27.106836084392192,0,1.8315888283825583,4.254669448826912,8.25317658235364,9.358689444189979,CDU_CSU,49.19503961185472,SPD,27.106836084392192
244,9,Nürnberg-Nord,131621,51829,41666,0,3556,8099,13336,13135,39.37745496539306,31.656042728743895,0,2.7016965377865234,6.153273413816944,10.132121773881067,9.979410580378511,CDU_CSU,39.37745496539306,SPD,31.656042728743895
245,9,Nürnberg-Süd,120657,53519,38942,0,2192,6038,8165,11801,44.35631583745659,32.2749612538021,0,1.8167201239878334,5.004268297736559,6.767116702719278,9.780617784297638,CDU_CSU,44.35631583745659,SPD,32.2749612538021
246,9,Roth,167199,84618,46200,0,5371,6064,11142,13804,50.609154360971054,27.631744208996466,0,3.2123397867212127,3.6268159498561596,6.663915454039797,8.256030239415308,CDU_CSU,50.609154360971054,SPD,27.631744208996466
247,9,Aschaffenburg,128900,67591,32308,0,4199,3641,10284,10877,52.43677269200931,25.064391000775792,0,3.2575640031031803,2.82467028704422,7.978277734678045,8.438324282389448,CDU_CSU,52.43677269200931,SPD,25.064391000775792
248,9,Bad Kissingen,153533,88911,30564,0,4391,6930,12127,10610,57.91002585763321,19.9071209446829,0,2.859971471931116,4.51368761113246,7.898627656594999,6.91056645802531,CDU_CSU,57.91002585763321,SPD,19.9071209446829
249,9,Main-Spessart,141113,73001,32812,0,3632,4426,8810,18432,51.732299646382685,23.252287174108695,0,2.573823814956808,3.136493448512894,6.243223515905692,13.061872400133225,CDU_CSU,51.732299646382685,SPD,23.252287174108695
250,9,Schweinfurt,139562,76548,32190,0,2921,7514,8052,12337,54.84874106132042,23.06501769822731,0,2.0929765982144137,5.383987045184219,5.769478797953598,8.839798799100041,CDU_CSU,54.84874106132042,SPD,23.06501769822731
251,9,Würzburg,165229,80776,42136,0,5323,5374,16454,15166,48.88730186589521,25.501576599749438,0,3.221589430426862,3.2524556827191353,9.958300298373771,9.17877612283558,CDU_CSU,48.88730186589521,SPD,25.501576599749438
252,9,Augsburg-Stadt,132024,58622,33145,0,4511,6408,14568,14770,44.402532872811,25.10528388777798,0,3.416803005514149,4.853662970369023,11.034357389565534,11.187359873962311,CDU_CSU,44.402532872811,SPD,25.10528388777798
253,9,Augsburg-Land,174639,105841,30879,0,3974,5177,12067,16701,60.60559210714674,17.681617508116744,0,2.2755512800691715,2.9644008497529186,6.909682258831075,9.56315599608335,CDU_CSU,60.60559210714674,SPD,17.681617508116744
254,9,Donau-Ries,129495,78524,22858,0,3170,5797,8153,10993,60.638634696320324,17.651646781729024,0,2.447970964129889,4.476620718946678,6.2959959844009425,8.489130854473146,CDU_CSU,60.638634696320324,SPD,17.651646781729024
255,9,Neu-Ulm,159917,91961,29420,0,4377,5546,12505,16108,57.505455955276794,18.39704346629814,0,2.7370448420117937,3.4680490504449186,7.819681459757249,10.072725226211098,CDU_CSU,57.505455955276794,SPD,18.39704346629814
256,9,Oberallgäu,154104,93494,26722,0,5501,5530,13011,9846,60.66941805533925,17.340237761511705,0,3.5696672377095986,3.588485697970202,8.442999532783055,6.389191714686186,CDU_CSU,60.66941805533925,SPD,17.340237761511705
257,9,Ostallgäu,166212,99333,25009,0,2847,4731,10039,24253,59.762833008447046,15.046446706615649,0,1.7128727167713524,2.8463648834019204,6.039876783866387,14.59160590089765,CDU_CSU,59.762833008447046,SPD,15.046446706615649
296,10,Saarbrücken,139051,51324,50286,0,2410,15202,7422,12407,36.91019841640837,36.16370971801713,0,1.7331770357638565,10.932679376631596,5.337609941676075,8.922625511502973,CDU_CSU,36.91019841640837,SPD,36.16370971801713
297,10,Saarlouis,149927,66694,52303,0,1872,10936,5577,12545,44.484315700307484,34.8856443469155,0,1.2486076557257866,7.29421651870577,3.7198103076830726,8.367405470662389,CDU_CSU,44.484315700307484,SPD,34.8856443469155
298,10,St. Wendel,134056,60865,44868,0,2221,10247,3793,12062,45.40266754192278,33.469594796204575,0,1.6567703049471865,7.643820492928328,2.8294145730142626,8.997732290982873,CDU_CSU,45.40266754192278,SPD,33.469594796204575
299,10,Homburg,138915,55250,52266,0,1890,12592,4954,11963,39.77252276572004,37.62444660403844,0,1.3605442176870748,9.064535867256955,3.5662095526041107,8.611740992693374,CDU_CSU,39.77252276572004,SPD,37.62444660403844
75,11,Berlin-Mitte,139292,33265,39360,0,2088,23200,25687,15692,23.881486373948253,28.257186342359937,0,1.4990092754788502,16.65565861643167,18.441116503460357,11.265542888320937,SPD,28.257186342359937,CDU_CSU,23.881486373948253
